id,revol_bal,total_pymnt,last_pymnt_d,last_pymnt_amnt
634290,31334,8955.041667,Feb-11,8956.13
634309,194,2355.41,Jan-12,178.41
634312,10081,9926.078202,Oct-12,4213.24
634323,16701,1093.902524,Feb-12,487.63
634325,12133,14627.23992,Jan-13,5153.49
634326,18281,9301.865336,Jan-14,290.36
634340,8937,11812.20438,Jul-13,156.62
634355,10164,21477.36603,Sep-13,9469.57
634365,4986,3491.807272,Jul-14,184.16
634371,4164,10917.71695,Jan-14,312.16
634378,5140,4859.41,Apr-11,165.78
634386,10544,8847.17,Jul-12,476.16
634396,25329,7620.680004,Jun-15,998.79
634404,14900,11899.53123,Mar-13,3180.06
634414,97653,8171.68,Nov-12,235.08
634415,5615,7908.563946,Feb-13,2527.97
634443,3037,17690.82641,Jan-16,294.67
634454,22728,14254.70968,May-13,3479.25
634459,20914,5412.43,Jan-13,225.54
634508,14637,2536.068634,Aug-12,1224.03
634520,19813,37326.97716,Jan-16,621.3
634535,3625,3275.373125,Jan-14,108.97
634547,18647,12455.38,Oct-15,71.48
634552,8585,7587.892775,Jan-14,242.24
634553,98,10203.96,Jun-11,4971.89
634562,11224,15715.022,Jun-13,3417.87
634567,21035,20570.49005,Sep-13,2833.18
634568,10913,13246.8631,May-13,3259.95
634584,2009,10193.28,Nov-15,506.7
634613,16943,9631.67275,Jan-16,160.4
634616,3489,2450.998896,Jan-14,70.74
634629,32815,21840.21205,Nov-12,8896.32
634636,29813,17897.86765,Jan-14,514.6
634640,28316,29037.95103,Jan-14,863.94
634668,15977,16374.69998,Jan-16,272.42
634716,5425,9138.046371,Jan-13,2995.66
634722,5335,2438.385737,Jan-14,75.75
634737,59928,8280.969304,Sep-11,6588.95
634739,14004,14830.21602,Mar-11,14499.22
634741,2210,4851.78058,May-11,4513.11
634768,26,16711.61355,Oct-13,1863
634775,2788,3769.568353,Jan-14,116.02
634792,6403,19364.58877,Jan-14,549.82
634807,6265,6128.435672,Jan-14,176.04
634823,1,16911.23662,Dec-12,6451.4
634825,466,5299.603226,Jan-14,168.58
634884,19156,25664.61639,Nov-13,2144.46
634886,5524,6712.865691,Feb-12,3064.93
634906,21482,11415.48677,Mar-13,3405.22
634908,14353,9804.697289,Jan-14,277.38
634925,28986,19215.1364,Jan-14,547.58
634940,0,18676.17798,Jan-14,560.01
634943,8077,8534.098716,Jan-14,257.76
634945,8097,26618.65921,Mar-13,7678.43
634978,1681,11997.44423,Jan-14,351.63
634990,7770,12635.74088,Feb-13,4131.29
634996,32897,13706.47992,Jun-14,4370.1
635010,5106,15077.27,Jan-11,15077.7
635021,4847,6546.960003,Sep-15,551.61
635024,15294,4307.160638,Nov-12,1773.07
635040,18155,11462.55301,May-12,6554.84
635043,12837,2504.25,Apr-12,167.54
635049,19207,29037.58677,Jan-14,853.84
635077,8869,7764.870263,Oct-12,2786.5
635101,5142,6478.943834,Jan-14,193.94
635126,20731,4187.36,Oct-11,414.92
635146,26120,31617.1088,May-13,7590.02
635164,17721,2673.910099,Dec-11,1854.44
635182,22478,15713.94149,Sep-15,1333.43
635202,5283,9935.221795,May-13,2446.61
635205,3187,1961.957253,Aug-13,324.31
635211,19345,17872.83023,Jul-12,8935.46
635240,16637,16651.61977,Jan-14,469.53
635242,7151,5697.930556,Apr-13,1567.51
635269,2523,1516.237518,Jan-16,24.71
635270,415,15303.74791,May-13,7810.59
635275,39010,33242.09835,Nov-14,7886.85
635293,14139,1988.966964,Jul-11,1636.79
635314,23872,17040.74407,Nov-13,6876.43
635319,228,2368.117093,Feb-13,766.15
635320,68973,13111.70014,Jan-16,217.84
635326,9908,5441.1,Oct-12,259.25
635334,13988,5052.74,Dec-11,460.01
635336,0,5280.859035,Jan-12,3602.58
635339,13669,3870.85,Nov-11,387.15
635352,1428,2414.56,Jan-12,201.25
635360,12016,22628.66083,Oct-14,5572.29
635366,4604,15602.44518,Aug-11,13561.13
635387,474,8794.391557,Jun-11,1890.75
635424,6118,28484.14318,Jan-13,8417.3
635427,12231,17944.51081,Apr-12,12727.3
635450,7231,23040.47346,Sep-14,5957.97
635460,17410,9784.42,Jul-13,322.63
635463,11776,1890.749785,Aug-13,877.83
635467,10012,13029.77842,Jan-14,379.8
635475,7900,4763.605945,Sep-12,2141.34
635476,19980,26103.83397,Jul-14,7815.46
635483,3731,5605.20793,Jan-14,160.5
635489,16674,14134.10773,Jun-12,24.84
635496,2006,5714.443938,Jan-14,172.77
635502,5285,3154.35,Aug-12,158.72
635513,27773,24660.34,Feb-15,4631.78
635515,1753,5901.042193,Jan-13,2058.63
635524,17888,24156.46979,Jan-14,693.78
635565,4959,1582.65,Dec-12,67.02
635576,0,16411.46835,Mar-12,10163.89
635605,9007,13929.08341,Nov-13,1191.76
635610,13824,847.28,Oct-11,294.96
635621,20234,15783.99402,Dec-11,11193.02
635634,3278,8227.859392,Jun-13,841.36
635637,6577,11954.21322,Feb-13,3852.7
635662,5804,11615.39005,Jan-14,352.32
635715,32725,4244.656188,Jan-14,125.41
635733,17391,10857.48898,Jan-13,3781.45
635735,28428,2412.472409,Jan-14,71.19
635771,0,1446.2,Nov-11,145.19
635797,9713,1819.05676,Jan-14,52.1
635800,113272,10723.1,Feb-15,2071.58
635802,6390,9336.39,May-11,350
635821,4644,10917.81105,Jan-14,328.09
635830,39016,31794.68674,Apr-13,16564.95
635832,71802,35824.00852,Aug-14,9933.79
635866,8740,25710.37,Jan-16,428.87
635885,10731,7216.681467,Apr-13,1948.16
635894,601,4259.74,Sep-11,462.54
635908,3600,9090.819953,May-13,2203.36
635926,9468,7276.485015,Jan-14,212.62
635927,10559,12286.94,Mar-11,11875.08
635933,4256,6336.798741,Mar-12,3978.91
635958,8397,4160.194112,Sep-12,1687.57
635967,4945,6828.058028,Jul-13,1311.98
635981,2134,1599.2358,Dec-14,357.86
635996,14630,20511.29084,Aug-13,9709
636020,807,5290.45624,Oct-12,2304.25
636028,10510,39267.88209,Nov-14,8997.06
636073,10305,6101.417896,Jan-14,192.46
636074,46043,17108.3988,Sep-13,2380.59
636103,25290,22080.63582,Jan-14,633.54
636109,4262,10272.833,Jan-16,170.85
636112,3198,13030.14339,Jan-14,385.48
636114,7094,7133.988495,Jun-11,6692.51
636163,27866,22077.2867,May-13,5429.19
636180,19145,8026.299015,Sep-13,1119.53
636187,49358,575.58,Apr-11,192.83
636189,13024,8624.544387,Jan-14,252.83
636225,1073,18500.85387,Feb-14,556.41
636234,12250,13929.05402,Nov-13,1190.8
636236,12733,20800.15926,Jan-14,613.87
636283,7468,15240.01,Aug-15,1505.05
636286,5557,5850.280966,Dec-13,343.49
636359,30199,21678.11384,Aug-12,10581.8
636364,2716,10773.16034,Jan-12,12.58
636387,1811,10444.49442,Nov-11,5704.7
636390,6755,13122.27938,Mar-13,7077.65
636405,2345,7573.768119,Nov-12,3098.09
636434,7146,7122.309344,Aug-13,1183.32
636436,2756,12179.01341,Jan-16,202.6
636459,6224,2575.961957,Apr-13,692.24
636467,6522,8375.485467,Jul-11,7090.07
636495,5526,16651.5712,Jan-14,467.85
636499,32520,25352.73399,Sep-11,20000.16
636528,18183,26714.67813,Aug-12,12955.42
636536,63472,11842.09519,Sep-13,5452.74
636571,3118,5147.769917,Jan-14,148.43
636577,76104,13040.07054,May-13,2248.75
636587,1968,26496.71496,Jan-14,752.96
636590,1343,997.7,Nov-11,99.98
636596,11582,29112.59594,Nov-14,6708.57
636669,19244,30984.04843,Apr-14,428.91
636674,13607,12637.20337,Feb-16,0.6
636676,1926,6550.66405,Jan-14,200.39
636696,16212,14864.04298,Jan-14,417.34
636698,3072,11707.4836,Jul-13,167.52
636710,13562,6695.05,Oct-13,150.85
636721,18702,13630.9906,Jan-13,4785.75
636734,57787,38229.00031,Jan-16,637.15
636740,4780,12480.85234,Jan-14,371.4
636745,56,22047.6122,Sep-13,3049.04
636801,12432,17338.23997,Jan-16,296.68
636804,29903,15311.82927,Aug-11,13465.24
636805,7567,12766.24647,Jan-14,359.98
636820,8676,18315.29999,Jan-15,3843.6
636839,21969,28407.96997,Jan-16,473.24
636840,3320,18687.29078,Jun-13,4035.45
636843,4501,15284.82695,Jan-14,446.26
636927,22420,6947.964846,May-13,1697.3
636930,4087,2208.136891,Jan-14,70.93
636935,13389,12029.24475,Apr-13,3245.97
636959,18062,13667.3918,Feb-13,4440.63
636969,10302,11040.41662,Jan-14,321.89
636983,8025,14281.85666,Nov-12,5845.46
636986,11744,21236.56192,Feb-14,7733.78
636990,8673,13748.38337,Oct-11,10532.7
637027,3278,13292.01636,Dec-13,206.73
637035,2055,13899.32312,Apr-14,4697.77
637051,4590,17137.21263,Feb-13,5609.7
637086,23562,6805.4629,Apr-13,3134.04
637092,9290,11006.08449,Mar-13,3298.75
637107,1048,28284.0182,Mar-13,4411.7
637120,11202,31125.99001,Jan-14,917.11
637124,11227,7132.669927,Jan-13,1504.14
637126,0,4902.630109,Jan-14,140.41
637162,6047,5294.55164,Dec-13,43
637204,4200,28609.36098,Feb-13,9295.24
637206,6719,13473.41764,Jan-12,8967.81
637246,8187,6550.731883,Jan-14,214.09
637256,46796,13293,May-12,885.17
637267,9077,8086.583311,Jan-14,236.84
637271,26394,10980.12374,Jan-14,310.34
637323,4109,1624.17,Jul-11,223.42
637402,4623,24143.60863,Sep-14,6466.22
637409,14324,8509.770676,Jan-14,244.65
637413,2023,22128.73109,Jul-13,4248.22
637437,4911,20122.64,Apr-15,3300.21
637447,3389,6515.052016,Jan-14,193.72
637459,15682,4744.93,Jan-13,100.59
637461,10686,8130.824297,Jan-14,249.48
637478,6650,11101.1126,Jan-14,314.34
637501,120,8605.583306,Jun-12,2909.27
637502,143151,14898.18999,Oct-15,987.23
637520,291,3859.412314,Aug-12,11.07
637532,9222,12845.28715,Jan-14,365.62
637535,5276,5246.947012,Feb-14,1953.43
637550,3919,13090.96858,Oct-13,1460.78
637553,51079,13396.72289,Feb-14,398.68
637616,0,3999.938939,Jan-14,116.68
637633,11752,11444.09035,Jan-14,327.45
637670,17088,17458.54449,Sep-13,8226.76
637672,11534,20825.51923,May-11,19479.22
637696,6969,1260.85,Jun-11,252.73
637714,4573,10055.16,Feb-11,10057.57
637755,20721,5576.58,Aug-11,350.08
637762,11511,10373.61291,Aug-11,8526.4
637782,27081,15294.25128,Jan-16,254.56
637840,7510,6424.962206,Apr-12,3836.47
637843,1740,8382.17227,Dec-12,3119.89
637878,21666,14336.49534,Jun-12,9765.36
637884,28491,34129.61993,Oct-15,2270.66
637885,14026,12252.66,Aug-12,587.69
637908,19402,23828.80677,Apr-13,12704.1
637910,22323,9269.936982,Nov-13,782.03
637920,19184,19713.88487,Jan-14,592.07
637929,6603,8035.988146,Jan-16,133.52
637972,11917,13937.90443,Jan-14,416.91
637978,23877,25532.29849,Jan-14,713.15
637980,7119,4456.03,Jul-12,235.8
637998,12318,12211.11109,Jan-14,341.99
638083,1402,5745.243645,Jan-14,183.14
638105,10038,10917.79008,Jan-14,341.35
638110,16533,3167.86,Jan-12,722.73
638114,15167,22710.23014,Nov-12,13465.93
638117,39197,5807.810489,Jan-14,179.69
638127,3237,8372.235839,Jul-11,7535.37
638163,12959,14519.69724,Dec-14,3182.96
638166,4843,4265.929998,Jan-16,70.44
638173,14852,7168.373149,Jan-16,119.05
638181,2808,4847.948005,Mar-16,1.74
638185,1756,6120.448071,Jan-14,64.88
638221,1080,6232.068417,Feb-14,185.14
638227,1286,5451.16,Dec-11,496.19
638244,14663,8956.54,Mar-12,4094.79
638258,3693,13207.99989,Mar-13,3962.59
638278,2561,3210.863562,May-12,1836.8
638301,8372,20303.61,Feb-11,20306.17
638309,5139,6515.019807,Jan-14,192.02
638338,14568,15952.4559,Aug-14,4517.1
638347,2659,9435.251627,Jun-13,4768.37
638348,8293,10179.17383,Oct-12,2371.82
638363,8243,13321.2279,Jan-14,373.63
638399,76487,20412.40031,May-12,11626.51
638405,106527,23678.39621,Feb-12,17572.35
638407,15912,18099.43585,Jan-12,21.23
638430,18757,10397.02841,Jan-14,301.92
638449,17629,10979.94456,Jan-14,308.86
638457,59540,11394.75542,Sep-12,7414.83
638466,7298,4069.94,May-11,3709.48
638468,6945,11300.78462,Feb-16,2.19
638476,26801,8601.055363,Feb-12,5559.46
638494,8214,13101.22404,Jan-14,368.93
638496,13611,22428.85987,Jun-13,4934.38
638505,88408,13362.39817,May-14,4356.06
638508,4015,19651.85694,Jan-14,554.6
638512,13405,17124.50514,May-12,9767
638515,4500,15721.48627,Jan-14,444.56
638583,23114,13184.51394,Feb-13,4306.8
638592,107021,6487.06,Aug-12,700
638614,17735,14131.4887,Jan-14,397.12
638621,443,11620.63483,Jul-13,2222.98
638625,47351,18210.6,Jul-15,368.02
638663,18148,14863.78489,Jan-14,416.94
638674,12551,9650.019423,Jan-14,285.21
638683,22839,15585.50772,Feb-13,5112.97
638695,33742,19403.98589,Oct-13,2150.97
638708,483,5745.21945,Jan-14,181.05
638736,24380,21901.89491,Mar-13,6422.72
638750,4360,15237.82299,Mar-11,1706.26
638758,3572,21680.93768,Jan-16,360.69
638760,83547,28188.28705,Jan-16,469.49
638786,14159,14352.4079,Jan-14,410
638799,17228,3412.02,Feb-13,66.39
638808,32016,21832.62144,Nov-13,1018.07
638816,44364,18635.21649,Mar-13,10589.9
638823,6845,13041.19149,Sep-12,6013.24
638840,31,3357.654836,Mar-12,846.8
638861,5624,10526.38345,May-11,9468.79
638885,13815,3063.735281,Jan-14,88.08
638887,2062,4124.559998,Mar-15,740.2
638921,0,3709.789926,Mar-12,2325.41
638927,2038,1884.621797,Apr-12,277.2
638944,2657,6755.032489,Jan-14,201.64
638946,199,3794.072561,Jan-12,234
638951,61329,6269.08964,Jul-11,3804.79
638959,9059,8366.615051,Jun-12,802.62
639312,46310,6154.958727,Jan-14,175.89
639370,37318,40453.40749,Feb-16,673.83
639387,17040,5184.767772,Apr-12,2274.44
639405,421,9067.713583,Sep-11,7090.98
639441,4914,2775.305569,Jan-14,79.74
639472,11497,11090.7182,Jul-12,5967.01
639489,15851,21174.99712,Jan-16,352.12
639644,3920,6624.403287,Jan-14,205.44
639656,9692,18201.92622,Jan-16,302.5
639768,2704,2194.086796,Oct-13,206.42
639770,1175,7835.02,Feb-11,7835.15
639772,9056,7856.4,Mar-13,154.37
639812,13140,9863.560736,Feb-14,292.39
639819,2630,7237.506613,Jan-14,215.8
639825,14805,9248.79,May-12,517.83
639862,16094,6075.070375,Jan-13,3536.81
639912,7318,9224.389258,Jan-16,153.13
640006,12130,5610.635998,Apr-11,5232.91
640013,5982,13096.21976,Nov-13,1111.88
640033,1030,5161.931149,Jul-11,4392.38
640042,6036,17902.25539,Mar-14,6492.72
640049,3136,8420.047068,Mar-12,5287.34
640062,23220,4141.238551,Jul-13,1966.18
640082,10845,21526.87,Mar-13,810.92
640084,5027,10494.4828,Jan-14,317.06
640093,22104,16261.32716,Jan-14,484.67
640096,4763,13974.84159,Feb-14,446.31
640100,7152,8398.365736,Jan-14,249.21
640107,312,9856.182858,Jan-14,281.53
640134,84931,35834.06675,Jan-16,596.9
640141,14133,1574.879295,Sep-14,426.84
640194,5149,11157.93925,Feb-14,947.04
640211,11627,3084.09,Jan-12,257.1
640236,13503,10477.11,Jun-14,390.57
640245,20616,20161.30258,Aug-13,2190.08
640249,9515,9753.161907,Jan-14,290.91
640253,4709,16567.35429,Dec-13,936.61
640263,1948,30638.69701,Aug-14,8311.73
640319,5519,4221.849133,Jan-14,124.72
640333,8320,12527.93195,Jan-16,208.72
640336,23086,13539.77677,Aug-12,9039.17
640339,8490,20820.33424,Jun-14,6564.32
640341,2918,9049.31,Feb-11,9049.63
640343,4089,10250.90665,Apr-12,5992.24
640344,1908,6911.081697,Jan-16,114.87
640352,42249,3053.51,Jan-13,114.1
640354,23041,17516.53802,Jan-14,516.25
640370,6995,10383.93293,Oct-13,1154.88
640372,9578,16130.52,Sep-12,688.81
640375,15080,15541.34275,Jan-14,432.78
640386,2124,5209.121499,Feb-12,3377.11
640393,7270,26832.95139,Jan-16,446.97
640399,18745,5520.209047,Jan-14,164.03
640420,13796,17594.7886,Jul-12,8823.34
640448,35216,29810.12,Nov-14,1275.37
640452,896,9071.23,Aug-14,210.61
640466,11615,16806.10552,Jan-14,957.05
640478,3143,10157.64778,Jun-12,5528.59
640480,31161,1340.08,Sep-11,168.49
640483,24223,17336.5195,Aug-12,8312.59
640485,8535,9080.936874,Feb-13,48.21
640495,21135,29411.13493,Feb-16,0.44
640526,11901,7921.720506,Mar-12,4847.36
640529,7108,10780.07,Oct-13,63.68
640548,23840,21486.70115,May-12,12237.83
640564,2915,29992.97339,Jan-14,859.05
640565,3835,10840.63612,Dec-12,4142.72
640570,24917,22080.44382,Jan-14,617.09
640591,12856,16242.65671,Nov-13,457.5
640600,7319,29726.58163,Jan-14,832.02
640618,1592,6005.397216,Jan-14,171.52
640632,25209,25857.60285,Apr-14,8883.42
640639,4280,17840.49896,May-13,9238.49
640684,5818,7522.27,Jun-14,183.47
640687,6247,10748.64,Jan-16,194.13
640719,17301,7419.680003,May-15,1102.67
640728,2108,8125.380005,Sep-15,679.23
640734,1498,15286.82459,Jan-16,254.21
640747,4759,10211.64815,Dec-13,596.59
640761,10825,8130.877036,Jan-14,248.74
640772,1663,6375.244762,Oct-11,4846.78
640774,24811,22201.99841,Jan-14,620.68
640786,22333,34684.86,Jan-16,577.55
640788,2540,29972.08504,Aug-14,8564.63
640792,20460,5664.09,Sep-12,298.26
640824,60732,28456.48608,Apr-13,7732.13
640843,6425,5490.586946,Jan-14,161.89
640852,3203,3770.068717,Sep-11,2951.69
640870,14102,4776.84,Jun-13,162.19
640899,0,17567.83659,Jan-14,495.68
640904,14723,11125.48317,Apr-12,6486.37
640914,11670,8957.655507,Jul-11,1948.82
640927,6950,6724.295105,Feb-13,1351.7
640948,44500,16293.59711,Nov-12,84.14
640953,21316,1480.08,Jun-11,218.05
640967,36145,11542.12481,Jun-13,2528.34
640973,9204,2404.73,Sep-11,300.42
640983,15479,17664.71443,Jan-14,517.52
640986,9195,7487.112124,Dec-13,125.83
641001,6055,20949.41,Aug-13,39.41
641009,10116,10884.67447,Nov-12,3060.92
641013,20296,26900.46475,Jan-14,751.97
641015,80129,22605.25261,Mar-13,6740.98
641021,7019,6603.16139,Jan-14,186.47
641027,11757,13645.67,Jan-16,227.3
641031,1988,19146.27911,Dec-13,1792.24
641034,481,1188.2,Feb-12,91.5
641050,9780,1828.579979,Jan-14,53.78
641052,1218,6463.715303,Sep-12,2992.1
641071,31528,17154.33907,Jan-13,5970.18
641072,8531,4668.653465,Dec-11,2626.14
641103,1888,11348.77,Mar-15,2004.11
641107,10545,4340.975013,Mar-12,10.88
641147,6447,373.45,Feb-11,129.3
641153,17347,2522.89,Feb-12,112.77
641159,1698,24641.87397,Jan-14,732.8
641190,3541,13916.44413,May-13,6928.32
641207,18739,30800.10906,Jan-14,896.13
641208,24831,22061.39249,Oct-13,2463.07
641209,16832,24667.90944,Sep-14,437.1
641211,51656,25954.01695,Jun-11,22747.33
641218,81875,26351.23752,Jan-14,733.9
641239,7319,8317.617136,Jan-14,238.93
641244,9074,4475.79939,Sep-14,1166.12
641270,1991,4586.512978,Sep-13,644.38
641272,14980,5270.748032,Jan-14,152.63
641299,9507,7770.846963,Feb-14,222.34
641304,7957,3638.45,Oct-11,242.92
641341,466,10580.00058,Oct-11,7565.7
641349,5744,7768.388201,Jun-13,3793.77
641351,4144,5575.462043,Jan-14,170.85
641361,4363,6490.575268,Sep-11,5072.79
641382,2384,11040.61483,Jan-14,340.6
641384,28844,22856.02901,Jan-14,646.54
641393,9277,9562.835441,Mar-13,2815.61
641397,9991,5458.16,Jul-12,303.27
641413,17150,1656.081779,Jan-14,50.82
641427,14008,29008.56633,Jan-15,6427.58
641435,3808,5551.973123,Jan-14,159.9
641437,7394,14679.98,Apr-15,2351.56
641473,3903,7309.706431,Nov-13,616.04
641493,14799,4367.146191,Jan-14,142.33
641507,16321,8130.551863,Jan-14,241.32
641509,26224,26722.39252,Jul-11,16344.81
641523,5524,6799.331476,Feb-14,201.69
641529,14825,29451.65125,Oct-13,12613.1
641530,99366,35686.85885,Sep-14,9380.32
641545,6167,8588.729491,Jun-12,4678.23
641557,11345,6515.367404,Jan-14,201.3
641569,13572,12696.30796,Jan-14,360.31
641574,12111,13779.90737,Sep-13,1912.33
641579,1011,6146.022673,Apr-12,4502.6
641583,2525,5507.912658,Aug-13,915.55
641631,20108,12984.38137,Jun-13,2876.19
641633,4432,9589.201687,May-12,6652.76
641676,2054,7642.509523,Jan-14,247.72
641682,0,26128.9699,Jan-14,10118.7
641687,3443,6475.98,Nov-13,190.47
641694,8078,18135.10818,Jul-15,2067.55
641696,45790,11181.89265,Aug-13,5284.56
641703,0,3197.342651,Jan-14,99.82
641704,4899,5885.848054,Jan-14,175.54
641733,45705,9289.743249,Sep-12,4212.73
641741,9764,20301.52805,May-12,9103.62
641743,595,10910.00831,Oct-13,1248.59
641749,8008,12707.45278,Jan-14,364.05
641763,12005,13878.93162,Oct-11,10527.51
641768,31579,5679.85,Mar-12,828.79
641793,9905,8575.766571,Apr-13,2318.06
641800,16933,16262.06557,Mar-13,4214.83
641807,4932,4537.830965,Nov-12,1835.64
641838,6056,3368.11,Mar-12,313.38
641847,20535,14636.91,Sep-14,154.91
641855,16297,21678.11928,Aug-12,10580.91
641876,8579,29999.86631,Mar-13,9668.59
641888,15891,34149.77294,Jun-13,16341.49
641899,15658,18256.04,Feb-11,18256.19
641903,423,6624.394608,Jan-14,203.8
641920,6619,7577.27536,May-13,873.11
641924,5176,13248.84855,Jan-14,395.98
641938,11523,5567.37523,Jul-12,2842.12
641949,1679,5714.294309,Jan-14,168.22
641969,10674,14127.35786,Mar-12,8771.25
641972,4644,6348.67,Aug-11,429.35
641977,74154,5522.78,Aug-12,290.7
641983,12037,18062.76715,Dec-13,7387.89
641989,5925,6325.174936,Mar-11,6119.51
642011,16107,20194.80002,May-15,2971.32
642022,15045,16442.57156,Jan-13,5726.62
642028,5615,13204.47279,Jun-12,7120.14
642049,10392,5990.89,Feb-13,300.53
642107,722,7460.489503,Dec-15,75.54
642118,46322,9947.461165,Jun-13,2184.18
642142,27895,31452.69154,Jan-14,922.77
642155,9866,2142.409525,Sep-12,34.17
642161,8916,10893.10321,Dec-12,4159.82
642223,8057,28541.28933,Jun-12,15701.9
642227,18802,22080.95354,Jan-14,642.03
642240,9773,24460.93389,Mar-12,15300.22
642255,22243,27514.91288,Apr-12,19511.62
642321,9047,24660.55971,Jan-16,410.96
642328,10033,1118.28,Sep-11,122
642349,19951,6550.705124,Jan-14,201.76
642354,15986,14813.19828,Sep-12,9634.75
642369,16086,23274.77193,Aug-12,17.36
642370,7932,6894.210487,Jan-14,204.87
642388,28579,8149.770184,May-11,1331.74
642413,10740,12341.91,Jun-13,26.37
642420,2832,3657.402298,Jan-14,108.82
642432,806,2990.654372,Feb-14,6.4
642441,117958,6182.42013,Aug-12,3966.74
642462,14070,12127.47473,Jan-14,356.24
642464,15851,9126.078811,Jan-14,265.13
642467,5434,1422.54,Feb-12,106.22
642483,3287,5306.33,Jul-11,747.36
642494,11870,13591.39664,Nov-12,298.41
642501,6263,11143.83001,Feb-15,72.52
642502,2962,6359.5041,Mar-12,3984.16
642512,6656,1747.67985,Nov-11,943.69
642513,39737,4984.757985,Aug-13,825.4
642514,10755,5073.181037,Jan-13,2925.77
642562,35373,8328.561015,Jun-13,1837.92
642563,59671,4416.271556,Jan-14,134.88
642564,84067,6252.55,Mar-13,235.52
642612,3794,2729.002392,Jan-14,86.49
642662,3281,1798.009852,Jun-12,977.49
642663,20868,11557.90854,Jan-16,192.14
642664,41954,2271.46,Mar-12,159.47
642665,3584,5257.317241,Jan-16,87.14
642718,18219,21941.10458,Oct-13,2439.33
642720,71,6012.662085,Aug-12,16.2
642751,0,2934.794871,Feb-14,6.53
642762,15754,6309.456456,May-13,1562.43
642763,6658,1173.694788,Jan-14,40.04
642764,25020,6386.935139,Jan-14,197.24
642765,2201,6264.603949,May-12,3582.99
642766,32638,5586.9,Jul-13,186.33
642767,44935,5666.294821,Jan-13,3300.57
642768,24039,5862.717952,Jan-16,97.23
642769,24884,9080.90129,Jan-14,271.09
642770,12423,7709.958912,Apr-12,4605.9
642771,8992,2984.178815,Jun-13,654.81
642772,12157,6695.159286,Dec-13,2668.11
642773,12345,12072.32852,Dec-13,905.61
642774,12858,5056.5936,Apr-12,3019.03
642775,0,3327.06108,Nov-12,1361.1
642776,10745,8346.278472,Feb-14,2979.58
642777,10859,626.2,May-11,157.65
642778,17009,9544.623948,Jan-16,158.9
642779,16675,6612.530158,Jan-16,109.55
642780,21160,1562.061872,Sep-12,723.61
642781,137112,496.6,May-11,62.92
642782,10458,4284.072635,Oct-12,1868.61
642783,0,2732.327992,Dec-13,160.63
642784,23915,3186.285833,Feb-11,3187.31
642785,21888,7375.57714,Sep-13,1003.96
642812,30517,9341.99164,Jan-14,266.65
642813,5883,5457.996353,Jan-14,172.53
642814,9608,8240.574767,Feb-12,5390.2
642815,26113,4200.659794,Apr-13,1152.56
642816,24673,1131.35,Dec-11,103.03
642817,23256,7320.511111,Apr-13,2009.61
642819,14877,8057.273347,Jan-14,239.64
642820,14755,4009.791119,Jul-12,2074.82
642821,10226,4733.264858,Dec-12,1803.27
642822,13104,3485.458302,Jan-13,1248.31
642823,29993,7599.360744,Feb-12,5682.65
642824,37957,6039.482759,Jan-14,176.39
642825,11218,2048.842389,Nov-11,1686.47
642826,26433,1454.04,Aug-11,208.54
642827,16037,3679.75821,Apr-11,3460.14
642828,257,3553.466331,Sep-11,2824.77
642829,2756,8383.480018,Jun-13,1848.5
642830,18734,5385.57,Feb-13,215.44
642831,5626,6727.809785,Sep-12,1659.38
642832,6683,3645.11,Feb-11,3646.41
642833,31061,8342.811561,Nov-13,3514.65
642834,45637,8245.373889,Apr-12,4924.02
642835,8440,4203.37394,Jan-14,134.85
642836,3,5463.150845,Jan-14,161.65
642837,18970,8610.766397,May-13,2122.3
642838,6838,3617.850667,Feb-14,79.51
642839,7316,7244.883567,Jan-16,120.63
642840,14348,7435.972324,Jun-12,4034.86
642841,27330,12570.23,Dec-15,417.57
642842,3843,5402.331457,Jun-13,2663.43
642843,7805,7126.872328,Mar-13,2156.93
642844,6768,1432.734627,Sep-11,1136.31
642845,11048,4006.696782,Jun-12,10.9
642846,11594,13089.16002,Apr-15,2128.16
642847,106053,3304.907818,May-13,820.5
642848,5050,2775.305569,Jan-14,79.74
642849,14305,10438.45039,Jan-14,316.62
642850,43,6983.339931,Jan-14,220.34
642851,14723,6308.440043,Jun-12,3434.88
642852,2484,8128.937566,Oct-11,6383.72
642853,52264,10656.32591,Feb-14,3927.72
642854,195,6265.774115,Jan-14,201.92
642855,20392,7482.15625,Feb-11,7482.44
642856,5017,4257.975187,Jan-14,138.19
642857,78,9619.300001,Dec-15,319.58
642858,27463,6966.934392,Mar-14,200.41
642859,20020,2819.077831,Aug-13,1293.62
642860,6117,1676.07,Oct-12,73.29
642861,10611,6823.673051,Feb-13,2185.61
642862,13056,8050.828583,Jun-12,4379.79
642863,21504,3020.774596,Feb-12,1975.39
642864,21123,10705.92366,Jan-16,177.96
642865,9635,4198.349392,Apr-14,193.97
642866,19975,3840.534406,Oct-12,1669.21
642867,5272,9210.40366,Sep-12,4249.61
642868,18719,6420.544327,May-12,2645.41
642869,14985,9746.731464,Jun-11,8838.54
642870,24973,6244.473224,Jan-14,180.39
642871,8928,3548.308947,Jan-14,110.46
642872,42581,10370.74273,Jan-16,172.59
642873,3640,7261.198496,Jan-12,4950.58
642913,8725,8371.168865,Mar-12,80.01
642926,894,10917.94705,Jan-14,331.44
642929,971,5801.998271,May-14,160.7
